"10 p",338.849747563636,272.539095480303,2.85797459090909,68.7387521490909,0.1760613191,160711394.169848,0.268272515151515,0.269855257575758,0.261918636363636,0.265031727272727
"20 p",771.049086645455,617.236981890909,3.95756072727273,157.113576977273,0.2014652266,256725622.165121,0.303379696969697,0.307404818181818,0.296229318181818,0.300163393939394
"30 p",1358.56269459091,1088.19571859091,5.66958063636364,275.694239431818,0.2360128626,354808425.346212,0.351519590909091,0.357485272727273,0.341891909090909,0.347298318181818
